name,Class,Rscore,label,image,usage
AO1828492,2,0.6625,3cl/v2-0-0/labels/AO1828492_3778_2019-08.tif,3cl/v2-0-0/images/AO1828492_2019-08.tif.tif,validate
ET3062226,2,0.6305841924398625,3cl/v2-0-0/labels/ET3062226_11753_2019-02.tif,3cl/v2-0-0/images/ET3062226_2019-02.tif.tif,validate
ZM1335509,2,0.6625,3cl/v2-0-0/labels/ZM1335509_3788_2020-07.tif,3cl/v2-0-0/images/ZM1335509_2020-07.tif.tif,validate
ET1491030,2,0.6305841924398625,3cl/v2-0-0/labels/ET1491030_15962_2018-02.tif,3cl/v2-0-0/images/ET1491030_2018-02.tif.tif,validate
MZ0457015,2,0.691747572815534,3cl/v2-0-0/labels/MZ0457015_11940_2020-09.tif,3cl/v2-0-0/images/MZ0457015_2020-09.tif.tif,validate
ZM2179766,1a,0.6416819012797075,3cl/v2-0-0/labels/ZM2179766_100228_2019-08.tif,3cl/v2-0-0/images/ZM2179766_2019-08.tif.tif,validate
NG1937617,2,0.6480446927374302,3cl/v2-0-0/labels/NG1937617_18279_2018-02.tif,3cl/v2-0-0/images/NG1937617_2018-02.tif.tif,validate
NG1065241,2,0.6305841924398625,3cl/v2-0-0/labels/NG1065241_16276_2019-02.tif,3cl/v2-0-0/images/NG1065241_2019-02.tif.tif,validate
ZM1488720,2,0.6625,3cl/v2-0-0/labels/ZM1488720_1329_2020-07.tif,3cl/v2-0-0/images/ZM1488720_2020-07.tif.tif,validate
SD4824189,2,0.6625,3cl/v2-0-0/labels/SD4824189_19419_2018-02.tif,3cl/v2-0-0/images/SD4824189_2018-02.tif.tif,validate
SD3983475,4,0.7687224669603524,3cl/v2-0-0/labels/SD3983475_27947_2018-08.tif,3cl/v2-0-0/images/SD3983475_2018-08.tif.tif,validate
ZW1263385,2,0.6941747572815534,3cl/v2-0-0/labels/ZW1263385_34416_2018-08.tif,3cl/v2-0-0/images/ZW1263385_2018-08.tif.tif,validate
ET1096625,2,0.6941747572815534,3cl/v2-0-0/labels/ET1096625_7350_2021-03.tif,3cl/v2-0-0/images/ET1096625_2021-03.tif.tif,validate
TD4270758,2,0.6941747572815534,3cl/v2-0-0/labels/TD4270758_32805_2023-03.tif,3cl/v2-0-0/images/TD4270758_2023-03.tif.tif,validate
BF0380902,1b,0.6666666666666666,3cl/v2-0-0/labels/BF0380902_102047_2018-02.tif,3cl/v2-0-0/images/BF0380902_2018-02.tif.tif,validate
ML4184390,2,0.691747572815534,3cl/v2-0-0/labels/ML4184390_15137_2017-02.tif,3cl/v2-0-0/images/ML4184390_2017-02.tif.tif,validate
CD0331957,2,0.691747572815534,3cl/v2-0-0/labels/CD0331957_35291_2023-04.tif,3cl/v2-0-0/images/CD0331957_2023-04.tif.tif,validate
TZ0517091,2,0.6625,3cl/v2-0-0/labels/TZ0517091_33083_2020-10.tif,3cl/v2-0-0/images/TZ0517091_2020-10.tif.tif,validate
NG0708659,2,0.6941747572815534,3cl/v2-0-0/labels/NG0708659_10904_2017-02.tif,3cl/v2-0-0/images/NG0708659_2017-02.tif.tif,validate
NG1028620,2,0.6305841924398625,3cl/v2-0-0/labels/NG1028620_33626_2021-04.tif,3cl/v2-0-0/images/NG1028620_2021-04.tif.tif,validate
NG1109878,2,0.6480446927374302,3cl/v2-0-0/labels/NG1109878_20860_2021-04.tif,3cl/v2-0-0/images/NG1109878_2021-04.tif.tif,validate
CI0416508,2,0.6625,3cl/v2-0-0/labels/CI0416508_2513_2018-02.tif,3cl/v2-0-0/images/CI0416508_2018-02.tif.tif,validate
SD4857680,2,0.6305841924398625,3cl/v2-0-0/labels/SD4857680_18357_2017-02.tif,3cl/v2-0-0/images/SD4857680_2017-02.tif.tif,validate
MZ1893067,2,0.6625,3cl/v2-0-0/labels/MZ1893067_16154_2019-08.tif,3cl/v2-0-0/images/MZ1893067_2019-08.tif.tif,validate
ZM2255163,2,0.6625,3cl/v2-0-0/labels/ZM2255163_31943_2023-06.tif,3cl/v2-0-0/images/ZM2255163_2023-06.tif.tif,validate
ZW0753985,1a,0.6416819012797075,3cl/v2-0-0/labels/ZW0753985_100258_2017-08.tif,3cl/v2-0-0/images/ZW0753985_2017-08.tif.tif,validate
ET0104953,2,0.6302521008403361,3cl/v2-0-0/labels/ET0104953_27005_2018-08.tif,3cl/v2-0-0/images/ET0104953_2018-08.tif.tif,validate
AO2963980,2,0.691747572815534,3cl/v2-0-0/labels/AO2963980_21180_2017-08.tif,3cl/v2-0-0/images/AO2963980_2017-08.tif.tif,validate
NE3923569,1d,0.7282051282051282,3cl/v2-0-0/labels/NE3923569_40504_2018-02.tif,3cl/v2-0-0/images/NE3923569_2018-02.tif.tif,validate
TZ0679554,2,0.691747572815534,3cl/v2-0-0/labels/TZ0679554_14557_2017-08.tif,3cl/v2-0-0/images/TZ0679554_2017-08.tif.tif,validate
TZ1435847,2,0.6480446927374302,3cl/v2-0-0/labels/TZ1435847_16616_2021-09.tif,3cl/v2-0-0/images/TZ1435847_2021-09.tif.tif,validate
TZ0571786,2,0.691747572815534,3cl/v2-0-0/labels/TZ0571786_17532_2022-12.tif,3cl/v2-0-0/images/TZ0571786_2022-12.tif.tif,validate
SD5711959,2,0.6625,3cl/v2-0-0/labels/SD5711959_37641_2021-03.tif,3cl/v2-0-0/images/SD5711959_2021-03.tif.tif,validate
ZA1339126,2,0.6305841924398625,3cl/v2-0-0/labels/ZA1339126_13988_2017-08.tif,3cl/v2-0-0/images/ZA1339126_2017-08.tif.tif,validate
ET2077616,2,0.6625,3cl/v2-0-0/labels/ET2077616_2522_2021-08.tif,3cl/v2-0-0/images/ET2077616_2021-08.tif.tif,validate
ET1244291,2,0.691747572815534,3cl/v2-0-0/labels/ET1244291_22206_2018-02.tif,3cl/v2-0-0/images/ET1244291_2018-02.tif.tif,validate
BF0451671,2,0.6305841924398625,3cl/v2-0-0/labels/BF0451671_21756_2020-02.tif,3cl/v2-0-0/images/BF0451671_2020-02.tif.tif,validate
ZM0671284,1a,0.6416819012797075,3cl/v2-0-0/labels/ZM0671284_100213_2021-01.tif,3cl/v2-0-0/images/ZM0671284_2021-01.tif.tif,validate
ZM2164741,2,0.691747572815534,3cl/v2-0-0/labels/ZM2164741_11404_2021-06.tif,3cl/v2-0-0/images/ZM2164741_2021-06.tif.tif,validate
NG0053327,2,0.6941747572815534,3cl/v2-0-0/labels/NG0053327_16196_2021-03.tif,3cl/v2-0-0/images/NG0053327_2021-03.tif.tif,validate
GH0265219,2,0.691747572815534,3cl/v2-0-0/labels/GH0265219_22561_2022-12.tif,3cl/v2-0-0/images/GH0265219_2022-12.tif.tif,validate
AO2618766,2,0.6305841924398625,3cl/v2-0-0/labels/AO2618766_13735_2018-02.tif,3cl/v2-0-0/images/AO2618766_2018-02.tif.tif,validate
SD6022674,2,0.691747572815534,3cl/v2-0-0/labels/SD6022674_13399_2021-03.tif,3cl/v2-0-0/images/SD6022674_2021-03.tif.tif,validate
TZ2448853,2,0.6302521008403361,3cl/v2-0-0/labels/TZ2448853_25889_2020-10.tif,3cl/v2-0-0/images/TZ2448853_2020-10.tif.tif,validate
NG0446805,2,0.6625,3cl/v2-0-0/labels/NG0446805_31556_2018-02.tif,3cl/v2-0-0/images/NG0446805_2018-02.tif.tif,validate
NE3987699,2,0.6305841924398625,3cl/v2-0-0/labels/NE3987699_30405_2022-04.tif,3cl/v2-0-0/images/NE3987699_2022-04.tif.tif,validate
CM0741997,2,0.6305841924398625,3cl/v2-0-0/labels/CM0741997_19911_2020-02.tif,3cl/v2-0-0/images/CM0741997_2020-02.tif.tif,validate
SD4479343,2,0.6625,3cl/v2-0-0/labels/SD4479343_18342_2017-02.tif,3cl/v2-0-0/images/SD4479343_2017-02.tif.tif,validate
SN0125592,2,0.691747572815534,3cl/v2-0-0/labels/SN0125592_30799_2021-03.tif,3cl/v2-0-0/images/SN0125592_2021-03.tif.tif,validate
SD4037551,2,0.6305841924398625,3cl/v2-0-0/labels/SD4037551_34338_2023-03.tif,3cl/v2-0-0/images/SD4037551_2023-03.tif.tif,validate
UG0786180,2,0.6941747572815534,3cl/v2-0-0/labels/UG0786180_2594_2022-11.tif,3cl/v2-0-0/images/UG0786180_2022-11.tif.tif,validate
MZ2217207,1a,0.6416819012797075,3cl/v2-0-0/labels/MZ2217207_100077_2019-08.tif,3cl/v2-0-0/images/MZ2217207_2019-08.tif.tif,validate
UG0623700,2,0.6480446927374302,3cl/v2-0-0/labels/UG0623700_21046_2020-11.tif,3cl/v2-0-0/images/UG0623700_2020-11.tif.tif,validate
TZ1659065,2,0.6625,3cl/v2-0-0/labels/TZ1659065_21022_2019-08.tif,3cl/v2-0-0/images/TZ1659065_2019-08.tif.tif,validate
NG2108371,2,0.6625,3cl/v2-0-0/labels/NG2108371_6737_2021-04.tif,3cl/v2-0-0/images/NG2108371_2021-04.tif.tif,validate
MZ0984187,2,0.6625,3cl/v2-0-0/labels/MZ0984187_34564_2023-09.tif,3cl/v2-0-0/images/MZ0984187_2023-09.tif.tif,validate
NG0018748,2,0.6480446927374302,3cl/v2-0-0/labels/NG0018748_23610_2018-08.tif,3cl/v2-0-0/images/NG0018748_2018-08.tif.tif,validate
ET1604736,1d,0.7970297029702971,3cl/v2-0-0/labels/ET1604736_38611_2021-04.tif,3cl/v2-0-0/images/ET1604736_2021-04.tif.tif,validate
TD4272464,2,0.6941747572815534,3cl/v2-0-0/labels/TD4272464_31450_2019-02.tif,3cl/v2-0-0/images/TD4272464_2019-02.tif.tif,validate
ML4008784,2,0.6625,3cl/v2-0-0/labels/ML4008784_4257_2021-04.tif,3cl/v2-0-0/images/ML4008784_2021-04.tif.tif,validate
ET0784820,2,0.6480446927374302,3cl/v2-0-0/labels/ET0784820_36302_2023-04.tif,3cl/v2-0-0/images/ET0784820_2023-04.tif.tif,validate
ET2387231,2,0.691747572815534,3cl/v2-0-0/labels/ET2387231_33968_2020-02.tif,3cl/v2-0-0/images/ET2387231_2020-02.tif.tif,validate
ZA0932253,2,0.6625,3cl/v2-0-0/labels/ZA0932253_29618_2018-08.tif,3cl/v2-0-0/images/ZA0932253_2018-08.tif.tif,validate
NG1811511,1d,0.7970297029702971,3cl/v2-0-0/labels/NG1811511_38607_2017-08.tif,3cl/v2-0-0/images/NG1811511_2017-08.tif.tif,validate
MW0027323,2,0.691747572815534,3cl/v2-0-0/labels/MW0027323_32190_2023-09.tif,3cl/v2-0-0/images/MW0027323_2023-09.tif.tif,validate
ML4170399,2,0.691747572815534,3cl/v2-0-0/labels/ML4170399_13031_2017-02.tif,3cl/v2-0-0/images/ML4170399_2017-02.tif.tif,validate
SD5759820,2,0.691747572815534,3cl/v2-0-0/labels/SD5759820_27663_2020-02.tif,3cl/v2-0-0/images/SD5759820_2020-02.tif.tif,validate
ET1059794,2,0.6305841924398625,3cl/v2-0-0/labels/ET1059794_22176_2021-08.tif,3cl/v2-0-0/images/ET1059794_2021-08.tif.tif,validate
TZ0332442,2,0.6305841924398625,3cl/v2-0-0/labels/TZ0332442_16573_2021-11.tif,3cl/v2-0-0/images/TZ0332442_2021-11.tif.tif,validate
ET1429225,2,0.6941747572815534,3cl/v2-0-0/labels/ET1429225_35486_2023-05.tif,3cl/v2-0-0/images/ET1429225_2023-05.tif.tif,validate
GH0618867,2,0.6625,3cl/v2-0-0/labels/GH0618867_27147_2023-03.tif,3cl/v2-0-0/images/GH0618867_2023-03.tif.tif,validate
CD5603416,2,0.6625,3cl/v2-0-0/labels/CD5603416_21796_2020-11.tif,3cl/v2-0-0/images/CD5603416_2020-11.tif.tif,validate
TD4117306,2,0.6305841924398625,3cl/v2-0-0/labels/TD4117306_12409_2022-04.tif,3cl/v2-0-0/images/TD4117306_2022-04.tif.tif,validate
TZ2962379,2,0.6302521008403361,3cl/v2-0-0/labels/TZ2962379_25927_2022-01.tif,3cl/v2-0-0/images/TZ2962379_2022-01.tif.tif,validate
NE3986463,2,0.691747572815534,3cl/v2-0-0/labels/NE3986463_23588_2017-02.tif,3cl/v2-0-0/images/NE3986463_2017-02.tif.tif,validate
BJ0299391,2,0.6305841924398625,3cl/v2-0-0/labels/BJ0299391_15846_2022-04.tif,3cl/v2-0-0/images/BJ0299391_2022-04.tif.tif,validate
ZW0762116,2,0.6941747572815534,3cl/v2-0-0/labels/ZW0762116_10379_2020-07.tif,3cl/v2-0-0/images/ZW0762116_2020-07.tif.tif,validate
NE3709123,2,0.6480446927374302,3cl/v2-0-0/labels/NE3709123_34404_2020-12.tif,3cl/v2-0-0/images/NE3709123_2020-12.tif.tif,validate
BF0657922,2,0.6302521008403361,3cl/v2-0-0/labels/BF0657922_34981_2017-02.tif,3cl/v2-0-0/images/BF0657922_2017-02.tif.tif,validate
MZ0935322,2,0.6941747572815534,3cl/v2-0-0/labels/MZ0935322_32692_2018-08.tif,3cl/v2-0-0/images/MZ0935322_2018-08.tif.tif,validate
TD3470712,2,0.691747572815534,3cl/v2-0-0/labels/TD3470712_27726_2023-04.tif,3cl/v2-0-0/images/TD3470712_2023-04.tif.tif,validate
NE3969487,2,0.691747572815534,3cl/v2-0-0/labels/NE3969487_30820_2021-04.tif,3cl/v2-0-0/images/NE3969487_2021-04.tif.tif,validate
MZ0455473,2,0.6305841924398625,3cl/v2-0-0/labels/MZ0455473_21357_2018-08.tif,3cl/v2-0-0/images/MZ0455473_2018-08.tif.tif,validate
NG1119499,2,0.691747572815534,3cl/v2-0-0/labels/NG1119499_24083_2022-04.tif,3cl/v2-0-0/images/NG1119499_2022-04.tif.tif,validate
SD8008522,2,0.6941747572815534,3cl/v2-0-0/labels/SD8008522_7882_2019-02.tif,3cl/v2-0-0/images/SD8008522_2019-02.tif.tif,validate
TZ2349170,2,0.6305841924398625,3cl/v2-0-0/labels/TZ2349170_25868_2020-07.tif,3cl/v2-0-0/images/TZ2349170_2020-07.tif.tif,validate
NG0897932,2,0.6480446927374302,3cl/v2-0-0/labels/NG0897932_31242_2023-04.tif,3cl/v2-0-0/images/NG0897932_2023-04.tif.tif,validate
ET1383211,2,0.6305841924398625,3cl/v2-0-0/labels/ET1383211_13924_2018-02.tif,3cl/v2-0-0/images/ET1383211_2018-02.tif.tif,validate
UG0555531,1d,0.7970297029702971,3cl/v2-0-0/labels/UG0555531_39062_2020-11.tif,3cl/v2-0-0/images/UG0555531_2020-11.tif.tif,validate
CD6194434,2,0.6625,3cl/v2-0-0/labels/CD6194434_16898_2017-08.tif,3cl/v2-0-0/images/CD6194434_2017-08.tif.tif,validate
BF0378017,2,0.6625,3cl/v2-0-0/labels/BF0378017_30446_2023-04.tif,3cl/v2-0-0/images/BF0378017_2023-04.tif.tif,validate
TD3976565,2,0.6480446927374302,3cl/v2-0-0/labels/TD3976565_16526_2022-03.tif,3cl/v2-0-0/images/TD3976565_2022-03.tif.tif,validate
TZ2905078,2,0.6305841924398625,3cl/v2-0-0/labels/TZ2905078_25921_2017-02.tif,3cl/v2-0-0/images/TZ2905078_2017-02.tif.tif,validate
TZ2980994,2,0.6305841924398625,3cl/v2-0-0/labels/TZ2980994_25937_2019-08.tif,3cl/v2-0-0/images/TZ2980994_2019-08.tif.tif,validate
SD4679360,1a,0.6416819012797075,3cl/v2-0-0/labels/SD4679360_100115_2021-03.tif,3cl/v2-0-0/images/SD4679360_2021-03.tif.tif,validate
NG1314037,2,0.6625,3cl/v2-0-0/labels/NG1314037_34158_2017-02.tif,3cl/v2-0-0/images/NG1314037_2017-02.tif.tif,validate
BJ0158580,2,0.6480446927374302,3cl/v2-0-0/labels/BJ0158580_36381_2023-04.tif,3cl/v2-0-0/images/BJ0158580_2023-04.tif.tif,validate
ML3504998,2,0.6625,3cl/v2-0-0/labels/ML3504998_4240_2019-02.tif,3cl/v2-0-0/images/ML3504998_2019-02.tif.tif,validate
SD4065406,2,0.6480446927374302,3cl/v2-0-0/labels/SD4065406_14369_2019-02.tif,3cl/v2-0-0/images/SD4065406_2019-02.tif.tif,validate
NG0069255,2,0.6480446927374302,3cl/v2-0-0/labels/NG0069255_37236_2023-08.tif,3cl/v2-0-0/images/NG0069255_2023-08.tif.tif,validate
AO3019999,2,0.6305841924398625,3cl/v2-0-0/labels/AO3019999_34839_2023-10.tif,3cl/v2-0-0/images/AO3019999_2023-10.tif.tif,validate
NG0720506,2,0.6625,3cl/v2-0-0/labels/NG0720506_31340_2019-02.tif,3cl/v2-0-0/images/NG0720506_2019-02.tif.tif,validate
SD4814182,2,0.6625,3cl/v2-0-0/labels/SD4814182_18352_2017-08.tif,3cl/v2-0-0/images/SD4814182_2017-08.tif.tif,validate
ML3728159,2,0.6480446927374302,3cl/v2-0-0/labels/ML3728159_15119_2021-04.tif,3cl/v2-0-0/images/ML3728159_2021-04.tif.tif,validate
NG0355815,2,0.6941747572815534,3cl/v2-0-0/labels/NG0355815_27406_2023-04.tif,3cl/v2-0-0/images/NG0355815_2023-04.tif.tif,validate
ML3770520,2,0.6625,3cl/v2-0-0/labels/ML3770520_3414_2017-02.tif,3cl/v2-0-0/images/ML3770520_2017-02.tif.tif,validate
SD4230471,2,0.691747572815534,3cl/v2-0-0/labels/SD4230471_33871_2023-04.tif,3cl/v2-0-0/images/SD4230471_2023-04.tif.tif,validate
MW0311141,2,0.6625,3cl/v2-0-0/labels/MW0311141_31261_2023-09.tif,3cl/v2-0-0/images/MW0311141_2023-09.tif.tif,validate
GM0007290,2,0.691747572815534,3cl/v2-0-0/labels/GM0007290_22608_2021-04.tif,3cl/v2-0-0/images/GM0007290_2021-04.tif.tif,validate
SD5578350,2,0.6941747572815534,3cl/v2-0-0/labels/SD5578350_36429_2023-03.tif,3cl/v2-0-0/images/SD5578350_2023-03.tif.tif,validate
GH0177905,2,0.6480446927374302,3cl/v2-0-0/labels/GH0177905_17021_2019-02.tif,3cl/v2-0-0/images/GH0177905_2019-02.tif.tif,validate
ET0134083,2,0.691747572815534,3cl/v2-0-0/labels/ET0134083_14930_2019-08.tif,3cl/v2-0-0/images/ET0134083_2019-08.tif.tif,validate
AO0894243,2,0.6625,3cl/v2-0-0/labels/AO0894243_35746_2023-10.tif,3cl/v2-0-0/images/AO0894243_2023-10.tif.tif,validate
UG0284398,2,0.6480446927374302,3cl/v2-0-0/labels/UG0284398_28219_2018-08.tif,3cl/v2-0-0/images/UG0284398_2018-08.tif.tif,validate
CG0965388,2,0.6480446927374302,3cl/v2-0-0/labels/CG0965388_21840_2017-08.tif,3cl/v2-0-0/images/CG0965388_2017-08.tif.tif,validate
UG0331698,2,0.691747572815534,3cl/v2-0-0/labels/UG0331698_17602_2019-08.tif,3cl/v2-0-0/images/UG0331698_2019-08.tif.tif,validate
TZ1104912,2,0.691747572815534,3cl/v2-0-0/labels/TZ1104912_15572_2017-08.tif,3cl/v2-0-0/images/TZ1104912_2017-08.tif.tif,validate
NE3205107,2,0.6480446927374302,3cl/v2-0-0/labels/NE3205107_17162_2022-08.tif,3cl/v2-0-0/images/NE3205107_2022-08.tif.tif,validate
CI0357537,2,0.691747572815534,3cl/v2-0-0/labels/CI0357537_26980_2018-02.tif,3cl/v2-0-0/images/CI0357537_2018-02.tif.tif,validate
ZM1442685,2,0.6305841924398625,3cl/v2-0-0/labels/ZM1442685_14699_2021-06.tif,3cl/v2-0-0/images/ZM1442685_2021-06.tif.tif,validate
NG1378741,2,0.6625,3cl/v2-0-0/labels/NG1378741_24174_2017-02.tif,3cl/v2-0-0/images/NG1378741_2017-02.tif.tif,validate
MW0335483,2,0.6625,3cl/v2-0-0/labels/MW0335483_20104_2019-08.tif,3cl/v2-0-0/images/MW0335483_2019-08.tif.tif,validate
NE3032997,2,0.691747572815534,3cl/v2-0-0/labels/NE3032997_11977_2021-08.tif,3cl/v2-0-0/images/NE3032997_2021-08.tif.tif,validate
RW0019019,2,0.6305841924398625,3cl/v2-0-0/labels/RW0019019_34085_2020-11.tif,3cl/v2-0-0/images/RW0019019_2020-11.tif.tif,validate
SN0488671,2,0.6305841924398625,3cl/v2-0-0/labels/SN0488671_30400_2023-04.tif,3cl/v2-0-0/images/SN0488671_2023-04.tif.tif,validate
BJ0155818,2,0.6625,3cl/v2-0-0/labels/BJ0155818_5099_2018-02.tif,3cl/v2-0-0/images/BJ0155818_2018-02.tif.tif,validate
ET0369572,2,0.691747572815534,3cl/v2-0-0/labels/ET0369572_22525_2022-05.tif,3cl/v2-0-0/images/ET0369572_2022-05.tif.tif,validate
ET0428960,4,0.7970297029702971,3cl/v2-0-0/labels/ET0428960_20701_2017-02.tif,3cl/v2-0-0/images/ET0428960_2017-02.tif.tif,validate
ZW1140753,2,0.6302521008403361,3cl/v2-0-0/labels/ZW1140753_18694_2020-07.tif,3cl/v2-0-0/images/ZW1140753_2020-07.tif.tif,validate
TZ2078685,1a,0.6416819012797075,3cl/v2-0-0/labels/TZ2078685_100166_2022-10.tif,3cl/v2-0-0/images/TZ2078685_2022-10.tif.tif,validate
ZM2270995,2,0.6480446927374302,3cl/v2-0-0/labels/ZM2270995_38024_2023-06.tif,3cl/v2-0-0/images/ZM2270995_2023-06.tif.tif,validate
ET1684254,2,0.6305841924398625,3cl/v2-0-0/labels/ET1684254_11730_2019-02.tif,3cl/v2-0-0/images/ET1684254_2019-02.tif.tif,validate
CM0242686,2,0.6941747572815534,3cl/v2-0-0/labels/CM0242686_21984_2021-08.tif,3cl/v2-0-0/images/CM0242686_2021-08.tif.tif,validate
AO4015153,2,0.6480446927374302,3cl/v2-0-0/labels/AO4015153_37253_2022-06.tif,3cl/v2-0-0/images/AO4015153_2022-06.tif.tif,validate
MW0331829,2,0.6480446927374302,3cl/v2-0-0/labels/MW0331829_17126_2020-09.tif,3cl/v2-0-0/images/MW0331829_2020-09.tif.tif,validate
AO2475332,2,0.6941747572815534,3cl/v2-0-0/labels/AO2475332_26854_2023-11.tif,3cl/v2-0-0/images/AO2475332_2023-11.tif.tif,validate
ML3280489,2,0.691747572815534,3cl/v2-0-0/labels/ML3280489_12345_2019-02.tif,3cl/v2-0-0/images/ML3280489_2019-02.tif.tif,validate
MW0262726,2,0.691747572815534,3cl/v2-0-0/labels/MW0262726_33868_2023-09.tif,3cl/v2-0-0/images/MW0262726_2023-09.tif.tif,validate
ZA1219560,2,0.6625,3cl/v2-0-0/labels/ZA1219560_2760_2021-06.tif,3cl/v2-0-0/images/ZA1219560_2021-06.tif.tif,validate
KE1554994,2,0.6625,3cl/v2-0-0/labels/KE1554994_2598_2017-02.tif,3cl/v2-0-0/images/KE1554994_2017-02.tif.tif,validate
ET1216149,2,0.691747572815534,3cl/v2-0-0/labels/ET1216149_13917_2022-04.tif,3cl/v2-0-0/images/ET1216149_2022-04.tif.tif,validate
UG0487173,2,0.6625,3cl/v2-0-0/labels/UG0487173_14647_2022-11.tif,3cl/v2-0-0/images/UG0487173_2022-11.tif.tif,validate
ET0456415,2,0.691747572815534,3cl/v2-0-0/labels/ET0456415_22055_2021-08.tif,3cl/v2-0-0/images/ET0456415_2021-08.tif.tif,validate
BF0421666,2,0.6302521008403361,3cl/v2-0-0/labels/BF0421666_21751_2017-02.tif,3cl/v2-0-0/images/BF0421666_2017-02.tif.tif,validate
ET2962495,2,0.6625,3cl/v2-0-0/labels/ET2962495_2545_2018-02.tif,3cl/v2-0-0/images/ET2962495_2018-02.tif.tif,validate
KE0902300,4,0.8043478260869565,3cl/v2-0-0/labels/KE0902300_22581_2021-05.tif,3cl/v2-0-0/images/KE0902300_2021-05.tif.tif,validate
CD2957179,2,0.6480446927374302,3cl/v2-0-0/labels/CD2957179_39147_2019-08.tif,3cl/v2-0-0/images/CD2957179_2019-08.tif.tif,validate
ET1368868,2,0.6625,3cl/v2-0-0/labels/ET1368868_22236_2021-04.tif,3cl/v2-0-0/images/ET1368868_2021-04.tif.tif,validate
ZW0692230,1a,0.6416819012797075,3cl/v2-0-0/labels/ZW0692230_100255_2020-07.tif,3cl/v2-0-0/images/ZW0692230_2020-07.tif.tif,validate
NA1392612,2,0.6941747572815534,3cl/v2-0-0/labels/NA1392612_30389_2017-08.tif,3cl/v2-0-0/images/NA1392612_2017-08.tif.tif,validate
BF0502852,2,0.6480446927374302,3cl/v2-0-0/labels/BF0502852_31996_2023-04.tif,3cl/v2-0-0/images/BF0502852_2023-04.tif.tif,validate
ET0109927,2,0.6480446927374302,3cl/v2-0-0/labels/ET0109927_34392_2019-02.tif,3cl/v2-0-0/images/ET0109927_2019-02.tif.tif,validate
TZ0618157,2,0.6305841924398625,3cl/v2-0-0/labels/TZ0618157_16587_2020-11.tif,3cl/v2-0-0/images/TZ0618157_2020-11.tif.tif,validate
ZM2348291,1d,0.7970297029702971,3cl/v2-0-0/labels/ZM2348291_40234_2019-08.tif,3cl/v2-0-0/images/ZM2348291_2019-08.tif.tif,validate
ZW0748187,2,0.6625,3cl/v2-0-0/labels/ZW0748187_26723_2019-08.tif,3cl/v2-0-0/images/ZW0748187_2019-08.tif.tif,validate
ET1140902,2,0.691747572815534,3cl/v2-0-0/labels/ET1140902_22183_2021-04.tif,3cl/v2-0-0/images/ET1140902_2021-04.tif.tif,validate
BF0446955,2,0.6305841924398625,3cl/v2-0-0/labels/BF0446955_13761_2020-12.tif,3cl/v2-0-0/images/BF0446955_2020-12.tif.tif,validate
NG1431702,2,0.6625,3cl/v2-0-0/labels/NG1431702_33565_2023-04.tif,3cl/v2-0-0/images/NG1431702_2023-04.tif.tif,validate
CM0147041,2,0.6480446927374302,3cl/v2-0-0/labels/CM0147041_32916_2018-02.tif,3cl/v2-0-0/images/CM0147041_2018-02.tif.tif,validate
SO2010449,2,0.691747572815534,3cl/v2-0-0/labels/SO2010449_15495_2021-04.tif,3cl/v2-0-0/images/SO2010449_2021-04.tif.tif,validate
BF0183166,2,0.691747572815534,3cl/v2-0-0/labels/BF0183166_21221_2018-02.tif,3cl/v2-0-0/images/BF0183166_2018-02.tif.tif,validate
KE1227877,2,0.6625,3cl/v2-0-0/labels/KE1227877_33086_2021-05.tif,3cl/v2-0-0/images/KE1227877_2021-05.tif.tif,validate
TZ1431994,2,0.6941747572815534,3cl/v2-0-0/labels/TZ1431994_19614_2022-09.tif,3cl/v2-0-0/images/TZ1431994_2022-09.tif.tif,validate
ZW0464331,2,0.691747572815534,3cl/v2-0-0/labels/ZW0464331_19776_2020-07.tif,3cl/v2-0-0/images/ZW0464331_2020-07.tif.tif,validate
NG0049383,2,0.6480446927374302,3cl/v2-0-0/labels/NG0049383_23617_2021-04.tif,3cl/v2-0-0/images/NG0049383_2021-04.tif.tif,validate
ZM2165740,2,0.691747572815534,3cl/v2-0-0/labels/ZM2165740_17695_2020-07.tif,3cl/v2-0-0/images/ZM2165740_2020-07.tif.tif,validate
ET0884580,2,0.6305841924398625,3cl/v2-0-0/labels/ET0884580_22134_2019-02.tif,3cl/v2-0-0/images/ET0884580_2019-02.tif.tif,validate
TD4262597,2,0.6625,3cl/v2-0-0/labels/TD4262597_2520_2020-02.tif,3cl/v2-0-0/images/TD4262597_2020-02.tif.tif,validate
NG1733530,2,0.6941747572815534,3cl/v2-0-0/labels/NG1733530_32756_2023-08.tif,3cl/v2-0-0/images/NG1733530_2023-08.tif.tif,validate
ZA0936135,2,0.691747572815534,3cl/v2-0-0/labels/ZA0936135_26177_2020-07.tif,3cl/v2-0-0/images/ZA0936135_2020-07.tif.tif,validate
SD4295804,4,0.7282051282051282,3cl/v2-0-0/labels/SD4295804_28066_2019-02.tif,3cl/v2-0-0/images/SD4295804_2019-02.tif.tif,validate
TZ1479624,2,0.691747572815534,3cl/v2-0-0/labels/TZ1479624_35276_2022-09.tif,3cl/v2-0-0/images/TZ1479624_2022-09.tif.tif,validate
NG0961333,2,0.6480446927374302,3cl/v2-0-0/labels/NG0961333_13186_2022-04.tif,3cl/v2-0-0/images/NG0961333_2022-04.tif.tif,validate
