name,Class,assignment_id,rscore,rscore2,Rscore,x,y,farea,nflds,label,image
MW0209652,2,36658,,,0.8356164383561644,33.0715,-13.6225,0.4704014657554566,44,3cl/v2-0-0/labels/MW0209652_36658_2021-09.tif,3cl/v2-0-0/images/MW0209652_2021-09.tif.tif
TZ1494199,2,18506,,,0.8356164383561644,34.0215,-6.0975,1.2079407109219504,18,3cl/v2-0-0/labels/TZ1494199_18506_2018-08.tif,3cl/v2-0-0/images/TZ1494199_2018-08.tif.tif
NG1132343,2,24094,,,0.8356164383561644,10.9615,10.6375,0.8815530319164299,33,3cl/v2-0-0/labels/NG1132343_24094_2022-12.tif,3cl/v2-0-0/images/NG1132343_2022-12.tif.tif
SD4214164,2,5694,,,0.8356164383561644,33.1615,14.1325,1.0304996504091175,33,3cl/v2-0-0/labels/SD4214164_5694_2022-03.tif,3cl/v2-0-0/images/SD4214164_2022-03.tif.tif
ZW0309373,2,26623,,,0.8356164383561644,31.6915,-17.6525,0.2068168554002623,20,3cl/v2-0-0/labels/ZW0309373_26623_2021-06.tif,3cl/v2-0-0/images/ZW0309373_2021-06.tif.tif
ET0127244,2,22020,,,0.8356164383561644,38.8665,13.7225,0.3648177598504323,23,3cl/v2-0-0/labels/ET0127244_22020_2020-02.tif,3cl/v2-0-0/images/ET0127244_2020-02.tif.tif
AO3271500,2,28408,,,0.8356164383561644,15.8015,-15.4625,0.5829632085479796,1,3cl/v2-0-0/labels/AO3271500_28408_2020-11.tif,3cl/v2-0-0/images/AO3271500_2020-11.tif.tif
SD4051288,2,31816,,,0.8356164383561644,33.9265,14.4225,0.9541474167339764,31,3cl/v2-0-0/labels/SD4051288_31816_2023-03.tif,3cl/v2-0-0/images/SD4051288_2023-03.tif.tif
SD5144043,2,13365,,,0.8356164383561644,31.5065,12.4825,4.221559004589714,8,3cl/v2-0-0/labels/SD5144043_13365_2019-02.tif,3cl/v2-0-0/images/SD5144043_2019-02.tif.tif
TD3334623,2,35905,,,0.8356164383561644,16.4065,11.8075,0.9956123759777286,2,3cl/v2-0-0/labels/TD3334623_35905_2023-04.tif,3cl/v2-0-0/images/TD3334623_2023-04.tif.tif
TZ2997340,2,17587,,,0.8356164383561644,34.7415,-11.0075,0.2593446383215572,49,3cl/v2-0-0/labels/TZ2997340_17587_2020-09.tif,3cl/v2-0-0/images/TZ2997340_2020-09.tif.tif
TZ0402618,2,30055,,,0.8356164383561644,33.1815,-2.9575,0.9992673377570094,23,3cl/v2-0-0/labels/TZ0402618_30055_2018-08.tif,3cl/v2-0-0/images/TZ0402618_2018-08.tif.tif
NG2278992,2,24429,,,0.8356164383561644,6.5165,7.6975,0.7257266527912682,9,3cl/v2-0-0/labels/NG2278992_24429_2018-02.tif,3cl/v2-0-0/images/NG2278992_2018-02.tif.tif
GH0067310,2,22503,,,0.8356164383561644,-0.7985,10.4325,0.6486622316818885,37,3cl/v2-0-0/labels/GH0067310_22503_2017-02.tif,3cl/v2-0-0/images/GH0067310_2017-02.tif.tif
NG1266327,2,32077,,,0.8356164383561644,4.6815,10.2925,0.3286905531982624,34,3cl/v2-0-0/labels/NG1266327_32077_2021-03.tif,3cl/v2-0-0/images/NG1266327_2021-03.tif.tif
ET0568219,2,5193,3.0,1.0,0.8356164383561644,38.8515,11.8925,0.7537493178518987,18,3cl/v2-0-0/labels/ET0568219_5193_2020-07.tif,3cl/v2-0-0/images/ET0568219_2020-07.tif.tif
TZ0913936,2,25612,,,0.8356164383561644,36.0715,-4.5925,1.5676379205175326,8,3cl/v2-0-0/labels/TZ0913936_25612_2022-09.tif,3cl/v2-0-0/images/TZ0913936_2022-09.tif.tif
SO1700494,2,25197,,,0.8356164383561644,44.8165,2.3975,1.8521384863713648,9,3cl/v2-0-0/labels/SO1700494_25197_2021-12.tif,3cl/v2-0-0/images/SO1700494_2021-12.tif.tif
BJ0303691,2,3980,,,0.8356164383561644,2.1615,8.0425,0.0,0,3cl/v2-0-0/labels/BJ0303691_3980_2018-02.tif,3cl/v2-0-0/images/BJ0303691_2018-02.tif.tif
SD4152817,2,24636,,,0.8356164383561644,34.2015,14.2425,11.789548782675643,3,3cl/v2-0-0/labels/SD4152817_24636_2017-02.tif,3cl/v2-0-0/images/SD4152817_2017-02.tif.tif
ZW0469302,2,10359,,,0.8356164383561644,30.1065,-18.2425,0.9424346116340464,26,3cl/v2-0-0/labels/ZW0469302_10359_2018-08.tif,3cl/v2-0-0/images/ZW0469302_2018-08.tif.tif
NA0108809,2,36539,,,0.8356164383561644,18.6515,-17.6775,1.3831494929822743,6,3cl/v2-0-0/labels/NA0108809_36539_2023-07.tif,3cl/v2-0-0/images/NA0108809_2023-07.tif.tif
UG0467195,2,26059,,,0.8356164383561644,32.1115,0.812500000000007,0.847625529137589,5,3cl/v2-0-0/labels/UG0467195_26059_2018-08.tif,3cl/v2-0-0/images/UG0467195_2018-08.tif.tif
KE1202747,2,14026,,,0.8356164383561644,38.1865,-0.402499999999996,1.8780956802394613,10,3cl/v2-0-0/labels/KE1202747_14026_2017-02.tif,3cl/v2-0-0/images/KE1202747_2017-02.tif.tif
UG0499735,2,39223,,,0.8356164383561644,33.3515,0.627500000000005,0.5036674254886045,41,3cl/v2-0-0/labels/UG0499735_39223_2023-05.tif,3cl/v2-0-0/images/UG0499735_2023-05.tif.tif
SD4544325,2,11062,,,0.8356164383561644,32.5115,13.5525,1.345612933296981,20,3cl/v2-0-0/labels/SD4544325_11062_2017-02.tif,3cl/v2-0-0/images/SD4544325_2017-02.tif.tif
SD4572253,2,32093,,,0.8356164383561644,30.5565,13.5025,1.9401245542683088,16,3cl/v2-0-0/labels/SD4572253_32093_2023-04.tif,3cl/v2-0-0/images/SD4572253_2023-04.tif.tif
SD5804887,2,8980,,,0.8356164383561644,23.4665,11.1675,0.0,0,3cl/v2-0-0/labels/SD5804887_8980_2017-08.tif,3cl/v2-0-0/images/SD5804887_2017-08.tif.tif
NE3967369,2,6585,,,0.8356164383561644,8.6615,12.9475,0.0,0,3cl/v2-0-0/labels/NE3967369_6585_2017-08.tif,3cl/v2-0-0/images/NE3967369_2017-08.tif.tif
UG0267471,2,17601,,,0.8356164383561644,32.3865,2.0125,0.3657346950364155,28,3cl/v2-0-0/labels/UG0267471_17601_2018-08.tif,3cl/v2-0-0/images/UG0267471_2018-08.tif.tif
ML3214222,2,5362,4.0,1.0,0.8356164383561644,-9.7885,14.6225,0.0,0,3cl/v2-0-0/labels/ML3214222_5362_2017-02.tif,3cl/v2-0-0/images/ML3214222_2017-02.tif.tif
SD5062375,2,27637,,,0.8356164383561644,32.3515,12.6375,4.370566103252659,7,3cl/v2-0-0/labels/SD5062375_27637_2023-03.tif,3cl/v2-0-0/images/SD5062375_2023-03.tif.tif
ZA2431001,2,19723,,,0.8356164383561644,30.5265,-29.4025,1.5256617826681669,13,3cl/v2-0-0/labels/ZA2431001_19723_2019-08.tif,3cl/v2-0-0/images/ZA2431001_2019-08.tif.tif
UG0213027,2,37058,,,0.8356164383561644,34.2765,2.3775,0.8336962781844718,37,3cl/v2-0-0/labels/UG0213027_37058_2023-07.tif,3cl/v2-0-0/images/UG0213027_2023-07.tif.tif
SD5258673,2,13370,,,0.8356164383561644,28.2715,12.2625,1.0684396639466978,18,3cl/v2-0-0/labels/SD5258673_13370_2018-02.tif,3cl/v2-0-0/images/SD5258673_2018-02.tif.tif
BF0472862,2,30033,,,0.8356164383561644,-2.7185,12.1225,0.808027110246161,28,3cl/v2-0-0/labels/BF0472862_30033_2021-04.tif,3cl/v2-0-0/images/BF0472862_2021-04.tif.tif
TZ2317331,2,5926,,,0.8356164383561644,32.4365,-8.3625,1.745486298068052,3,3cl/v2-0-0/labels/TZ2317331_5926_2022-11.tif,3cl/v2-0-0/images/TZ2317331_2022-11.tif.tif
ZM2167104,2,12614,,,0.8356164383561644,26.9365,-16.1375,0.6508146766853385,46,3cl/v2-0-0/labels/ZM2167104_12614_2020-07.tif,3cl/v2-0-0/images/ZM2167104_2020-07.tif.tif
SN0616367,2,5777,,,0.8356164383561644,-16.1535,12.7425,5.458244696593285,1,3cl/v2-0-0/labels/SN0616367_5777_2018-02.tif,3cl/v2-0-0/images/SN0616367_2018-02.tif.tif
UG0469304,2,26061,,,0.8356164383561644,33.7415,0.8025,0.5594029931625812,54,3cl/v2-0-0/labels/UG0469304_26061_2019-08.tif,3cl/v2-0-0/images/UG0469304_2019-08.tif.tif
MZ2639972,2,30526,,,0.8356164383561644,32.8365,-25.4525,3.4787882006005195,9,3cl/v2-0-0/labels/MZ2639972_30526_2023-10.tif,3cl/v2-0-0/images/MZ2639972_2023-10.tif.tif
ZM1711489,2,13671,,,0.8356164383561644,25.0515,-14.7075,0.3201708745672678,2,3cl/v2-0-0/labels/ZM1711489_13671_2021-06.tif,3cl/v2-0-0/images/ZM1711489_2021-06.tif.tif
ZA1615084,2,6021,,,0.8356164383561644,25.4165,-27.8475,9.057681641193806,1,3cl/v2-0-0/labels/ZA1615084_6021_2022-10.tif,3cl/v2-0-0/images/ZA1615084_2022-10.tif.tif
ZA0973897,2,36525,,,0.8356164383561644,28.1215,-26.4575,1.6940062362004478,16,3cl/v2-0-0/labels/ZA0973897_36525_2023-06.tif,3cl/v2-0-0/images/ZA0973897_2023-06.tif.tif
ZW0547110,2,12642,,,0.8356164383561644,29.6115,-18.5025,1.1619920408408573,15,3cl/v2-0-0/labels/ZW0547110_12642_2019-08.tif,3cl/v2-0-0/images/ZW0547110_2019-08.tif.tif
UG0011944,2,11295,,,0.8356164383561644,32.8215,3.7225,0.6152538699887434,18,3cl/v2-0-0/labels/UG0011944_11295_2020-02.tif,3cl/v2-0-0/images/UG0011944_2020-02.tif.tif
ET2863510,2,6364,,,0.8356164383561644,36.5815,6.32250000000001,0.1587087836637691,11,3cl/v2-0-0/labels/ET2863510_6364_2020-02.tif,3cl/v2-0-0/images/ET2863510_2020-02.tif.tif
UG0507158,2,34026,,,0.8356164383561644,32.4515,0.5825,0.1423986553883205,18,3cl/v2-0-0/labels/UG0507158_34026_2021-05.tif,3cl/v2-0-0/images/UG0507158_2021-05.tif.tif
NE3366998,2,4338,,,0.8356164383561644,8.3915,14.4125,1.6837633218493815,6,3cl/v2-0-0/labels/NE3366998_4338_2017-08.tif,3cl/v2-0-0/images/NE3366998_2017-08.tif.tif
UG0182598,2,11298,,,0.8356164383561644,31.0765,2.5575,0.4259817857297591,28,3cl/v2-0-0/labels/UG0182598_11298_2020-10.tif,3cl/v2-0-0/images/UG0182598_2020-10.tif.tif
UG0489018,2,5965,,,0.8356164383561644,31.6815,0.687500000000007,0.2695531990395548,6,3cl/v2-0-0/labels/UG0489018_5965_2018-08.tif,3cl/v2-0-0/images/UG0489018_2018-08.tif.tif
NG2430553,2,24455,,,0.8356164383561644,9.6015,7.2875,0.4207679986964205,33,3cl/v2-0-0/labels/NG2430553_24455_2019-02.tif,3cl/v2-0-0/images/NG2430553_2019-02.tif.tif
SD5275375,2,30943,,,0.8356164383561644,33.8815,12.2325,7.841412536691263,4,3cl/v2-0-0/labels/SD5275375_30943_2023-03.tif,3cl/v2-0-0/images/SD5275375_2023-03.tif.tif
NG2153907,2,10996,,,0.8356164383561644,3.42149999999999,8.0275,0.6053843109116641,23,3cl/v2-0-0/labels/NG2153907_10996_2021-04.tif,3cl/v2-0-0/images/NG2153907_2021-04.tif.tif
ER0241819,2,3345,,,0.8356164383561644,38.9765,15.0725,0.1992363054490837,94,3cl/v2-0-0/labels/ER0241819_3345_2018-08.tif,3cl/v2-0-0/images/ER0241819_2018-08.tif.tif
TZ0747734,2,25570,,,0.8356164383561644,33.4415,-4.1325,0.3976625205844641,2,3cl/v2-0-0/labels/TZ0747734_25570_2020-10.tif,3cl/v2-0-0/images/TZ0747734_2020-10.tif.tif
MZ0670066,2,23156,,,0.8356164383561644,38.9765,-14.2125,0.6814907598646229,20,3cl/v2-0-0/labels/MZ0670066_23156_2018-08.tif,3cl/v2-0-0/images/MZ0670066_2018-08.tif.tif
KE1621357,2,34941,,,0.8356164383561644,38.3665,-1.9625,1.2265666199441068,6,3cl/v2-0-0/labels/KE1621357_34941_2023-05.tif,3cl/v2-0-0/images/KE1621357_2023-05.tif.tif
TZ1298145,2,34032,,,0.8356164383561644,37.2315,-5.5725,0.8514338422189932,1,3cl/v2-0-0/labels/TZ1298145_34032_2018-08.tif,3cl/v2-0-0/images/TZ1298145_2018-08.tif.tif
NG0768402,2,34045,,,0.8356164383561644,7.6715,11.5225,0.2404755953444665,86,3cl/v2-0-0/labels/NG0768402_34045_2018-02.tif,3cl/v2-0-0/images/NG0768402_2018-02.tif.tif
ZA1929673,2,19718,,,0.8356164383561644,29.1765,-28.4575,2.2199432578713183,8,3cl/v2-0-0/labels/ZA1929673_19718_2018-08.tif,3cl/v2-0-0/images/ZA1929673_2018-08.tif.tif
SO1778887,2,4705,,,0.8356164383561644,42.5365,1.9725,14.675243241998928,2,3cl/v2-0-0/labels/SO1778887_4705_2018-02.tif,3cl/v2-0-0/images/SO1778887_2018-02.tif.tif
SD5318085,2,32138,,,0.8356164383561644,27.4715,12.1475,1.579711797985069,15,3cl/v2-0-0/labels/SD5318085_32138_2021-03.tif,3cl/v2-0-0/images/SD5318085_2021-03.tif.tif
ML4061690,2,36540,,,0.8356164383561644,-5.5785,11.9875,1.039530447446949,13,3cl/v2-0-0/labels/ML4061690_36540_2023-04.tif,3cl/v2-0-0/images/ML4061690_2023-04.tif.tif
ZA0988469,2,21059,,,0.8356164383561644,26.8365,-26.4975,5.15494740444473,6,3cl/v2-0-0/labels/ZA0988469_21059_2017-08.tif,3cl/v2-0-0/images/ZA0988469_2017-08.tif.tif
ET0208159,2,34734,,,0.8356164383561644,38.5115,13.3175,3.3495969555312533,2,3cl/v2-0-0/labels/ET0208159_34734_2022-08.tif,3cl/v2-0-0/images/ET0208159_2022-08.tif.tif
ZA1466189,2,31149,,,0.8356164383561644,27.2415,-27.5525,7.894828371193266,1,3cl/v2-0-0/labels/ZA1466189_31149_2018-08.tif,3cl/v2-0-0/images/ZA1466189_2018-08.tif.tif
NE3996563,2,20140,,,0.8356164383561644,2.5565,12.7125,0.0,0,3cl/v2-0-0/labels/NE3996563_20140_2022-04.tif,3cl/v2-0-0/images/NE3996563_2022-04.tif.tif
TZ0228318,2,25440,4.0,1.0,0.8356164383561644,32.0265,-2.2775,0.0,0,3cl/v2-0-0/labels/TZ0228318_25440_2019-08.tif,3cl/v2-0-0/images/TZ0228318_2019-08.tif.tif
NG0566731,2,23844,,,0.8356164383561644,12.4065,11.9825,1.8881613339662124,6,3cl/v2-0-0/labels/NG0566731_23844_2022-04.tif,3cl/v2-0-0/images/NG0566731_2022-04.tif.tif
NG2278269,2,11001,,,0.8356164383561644,2.9015,7.69750000000001,1.026661273015168,24,3cl/v2-0-0/labels/NG2278269_11001_2022-12.tif,3cl/v2-0-0/images/NG2278269_2022-12.tif.tif
MW0294529,2,31178,,,0.8356164383561644,35.4315,-14.6725,0.3493415081543952,19,3cl/v2-0-0/labels/MW0294529_31178_2023-09.tif,3cl/v2-0-0/images/MW0294529_2023-09.tif.tif
ET3020413,2,6367,,,0.8356164383561644,37.3315,5.9725,0.1747175237020565,37,3cl/v2-0-0/labels/ET3020413_6367_2021-12.tif,3cl/v2-0-0/images/ET3020413_2021-12.tif.tif
TZ0014630,2,2023,2.0,1.0,0.8356164383561644,34.2015,-1.0975,0.6292102867532191,31,3cl/v2-0-0/labels/TZ0014630_2023_2017-08.tif,3cl/v2-0-0/images/TZ0014630_2017-08.tif.tif
ZM2244355,2,13676,,,0.8356164383561644,26.9365,-16.4225,0.3469567009089204,3,3cl/v2-0-0/labels/ZM2244355_13676_2019-08.tif,3cl/v2-0-0/images/ZM2244355_2019-08.tif.tif
KE0890207,2,6406,,,0.8356164383561644,34.6515,0.717500000000008,0.2797004470078447,55,3cl/v2-0-0/labels/KE0890207_6406_2021-05.tif,3cl/v2-0-0/images/KE0890207_2021-05.tif.tif
ZW0186537,2,11417,3.0,1.0,0.8356164383561644,29.5815,-17.0925,0.6474554117133907,14,3cl/v2-0-0/labels/ZW0186537_11417_2020-07.tif,3cl/v2-0-0/images/ZW0186537_2020-07.tif.tif
ZW0377927,2,29515,,,0.8356164383561644,28.7015,-17.9375,0.6980023840005882,25,3cl/v2-0-0/labels/ZW0377927_29515_2023-06.tif,3cl/v2-0-0/images/ZW0377927_2023-06.tif.tif
SD4894867,2,13357,3.0,1.0,0.8356164383561644,31.3015,12.9325,2.3362447428463105,13,3cl/v2-0-0/labels/SD4894867_13357_2022-03.tif,3cl/v2-0-0/images/SD4894867_2022-03.tif.tif
SN0012962,2,4670,,,0.8356164383561644,-15.9335,16.4275,0.6759319583186588,48,3cl/v2-0-0/labels/SN0012962_4670_2018-02.tif,3cl/v2-0-0/images/SN0012962_2018-02.tif.tif
ET0735837,2,5201,,,0.8356164383561644,37.6515,11.2725,0.330965343883277,54,3cl/v2-0-0/labels/ET0735837_5201_2019-02.tif,3cl/v2-0-0/images/ET0735837_2019-02.tif.tif
TD4163937,2,25348,,,0.8356164383561644,16.5815,8.6425,0.8626253181092317,15,3cl/v2-0-0/labels/TD4163937_25348_2018-02.tif,3cl/v2-0-0/images/TD4163937_2018-02.tif.tif
TD4197225,2,5823,,,0.8356164383561644,16.0265,8.4225,1.6229771213219368,7,3cl/v2-0-0/labels/TD4197225_5823_2019-08.tif,3cl/v2-0-0/images/TD4197225_2019-08.tif.tif
SD5185268,2,24866,,,0.8356164383561644,26.9165,12.4025,2.6508139523318546,11,3cl/v2-0-0/labels/SD5185268_24866_2019-08.tif,3cl/v2-0-0/images/SD5185268_2019-08.tif.tif
SD5001342,2,13361,,,0.8356164383561644,33.5815,12.7475,1.0998807006617035,27,3cl/v2-0-0/labels/SD5001342_13361_2022-03.tif,3cl/v2-0-0/images/SD5001342_2022-03.tif.tif
NG1840353,2,5620,,,0.8356164383561644,4.8815,8.8375,0.7894152225647122,8,3cl/v2-0-0/labels/NG1840353_5620_2019-02.tif,3cl/v2-0-0/images/NG1840353_2019-02.tif.tif
TZ0823450,2,25586,,,0.8356164383561644,34.6765,-4.3525,0.3312902725009946,8,3cl/v2-0-0/labels/TZ0823450_25586_2020-07.tif,3cl/v2-0-0/images/TZ0823450_2020-07.tif.tif
ET1704772,2,10604,,,0.8356164383561644,39.6315,8.55750000000001,0.4295683893026877,36,3cl/v2-0-0/labels/ET1704772_10604_2022-01.tif,3cl/v2-0-0/images/ET1704772_2022-01.tif.tif
BJ0074973,2,3967,1.0,0.0,0.8356164383561644,3.6015,11.0275,1.391753225148111,13,3cl/v2-0-0/labels/BJ0074973_3967_2021-04.tif,3cl/v2-0-0/images/BJ0074973_2021-04.tif.tif
GH0029011,2,33474,,,0.8356164383561644,-1.2685,10.7575,0.7571787758278978,22,3cl/v2-0-0/labels/GH0029011_33474_2019-02.tif,3cl/v2-0-0/images/GH0029011_2019-02.tif.tif
ET2059385,2,1940,2.0,1.0,0.8356164383561644,36.3415,7.8825,0.5530862564884867,27,3cl/v2-0-0/labels/ET2059385_1940_2018-08.tif,3cl/v2-0-0/images/ET2059385_2018-08.tif.tif
TZ1504098,2,35961,,,0.8356164383561644,36.2215,-6.1225,1.1333971194131556,10,3cl/v2-0-0/labels/TZ1504098_35961_2023-09.tif,3cl/v2-0-0/images/TZ1504098_2023-09.tif.tif
KE1229387,2,3706,,,0.8356164383561644,37.0715,-0.497499999999995,0.2208255176806543,10,3cl/v2-0-0/labels/KE1229387_3706_2017-02.tif,3cl/v2-0-0/images/KE1229387_2017-02.tif.tif
TZ3055576,2,5940,2.0,1.0,0.8356164383561644,35.0615,-11.3475,2.475507018380173,5,3cl/v2-0-0/labels/TZ3055576_5940_2019-08.tif,3cl/v2-0-0/images/TZ3055576_2019-08.tif.tif
UG0656294,2,36587,,,0.8356164383561644,31.8265,-0.302499999999995,0.5597472572361955,17,3cl/v2-0-0/labels/UG0656294_36587_2023-11.tif,3cl/v2-0-0/images/UG0656294_2023-11.tif.tif
ET2479584,2,3655,,,0.8356164383561644,38.2215,7.1175,0.4735603556373515,57,3cl/v2-0-0/labels/ET2479584_3655_2021-03.tif,3cl/v2-0-0/images/ET2479584_2021-03.tif.tif
GH0293018,2,28979,,,0.8356164383561644,0.1665,8.6325,0.4375551650561392,4,3cl/v2-0-0/labels/GH0293018_28979_2021-12.tif,3cl/v2-0-0/images/GH0293018_2021-12.tif.tif
AO2945969,2,10410,,,0.8356164383561644,13.2415,-14.6375,0.4436765402961988,6,3cl/v2-0-0/labels/AO2945969_10410_2021-10.tif,3cl/v2-0-0/images/AO2945969_2021-10.tif.tif
SD4231516,2,24646,,,0.8356164383561644,35.8865,14.1025,3.7412999135570018,8,3cl/v2-0-0/labels/SD4231516_24646_2020-02.tif,3cl/v2-0-0/images/SD4231516_2020-02.tif.tif
NG0394712,2,9816,,,0.8356164383561644,6.2415,12.3725,0.6613389405434739,42,3cl/v2-0-0/labels/NG0394712_9816_2021-03.tif,3cl/v2-0-0/images/NG0394712_2021-03.tif.tif
AO2467394,2,20632,,,0.8356164383561644,14.1665,-13.3875,0.7779521797945876,22,3cl/v2-0-0/labels/AO2467394_20632_2021-10.tif,3cl/v2-0-0/images/AO2467394_2021-10.tif.tif
SD5918819,2,5751,,,0.8356164383561644,26.3015,10.9325,0.0,0,3cl/v2-0-0/labels/SD5918819_5751_2019-02.tif,3cl/v2-0-0/images/SD5918819_2019-02.tif.tif
NG1430263,2,31692,,,0.8356164383561644,6.1565,9.8725,0.8166110177592685,3,3cl/v2-0-0/labels/NG1430263_31692_2018-02.tif,3cl/v2-0-0/images/NG1430263_2018-02.tif.tif
TZ0344657,2,12436,2.5,1.0,0.8356164383561644,32.9965,-2.7475,0.340828914607607,65,3cl/v2-0-0/labels/TZ0344657_12436_2018-08.tif,3cl/v2-0-0/images/TZ0344657_2018-08.tif.tif
NG1182980,2,31202,,,0.8356164383561644,11.6765,10.5075,0.513983021388936,40,3cl/v2-0-0/labels/NG1182980_31202_2023-12.tif,3cl/v2-0-0/images/NG1182980_2023-12.tif.tif
ZW1110116,2,10388,,,0.8356164383561644,31.6515,-20.7325,0.6116207455871128,14,3cl/v2-0-0/labels/ZW1110116_10388_2019-08.tif,3cl/v2-0-0/images/ZW1110116_2019-08.tif.tif
NE3548961,2,3372,,,0.8356164383561644,10.0915,14.0675,1.1842198963191577,26,3cl/v2-0-0/labels/NE3548961_3372_2021-08.tif,3cl/v2-0-0/images/NE3548961_2021-08.tif.tif
KE1040515,2,32094,,,0.8356164383561644,37.3965,0.172500000000007,0.0,0,3cl/v2-0-0/labels/KE1040515_32094_2023-05.tif,3cl/v2-0-0/images/KE1040515_2023-05.tif.tif
ET2536411,2,5281,,,0.8356164383561644,39.3365,7.0075,0.6218174415190841,28,3cl/v2-0-0/labels/ET2536411_5281_2022-04.tif,3cl/v2-0-0/images/ET2536411_2022-04.tif.tif
ZA2067660,2,12583,,,0.8356164383561644,31.9365,-28.7125,2.399539720771974,13,3cl/v2-0-0/labels/ZA2067660_12583_2022-11.tif,3cl/v2-0-0/images/ZA2067660_2022-11.tif.tif
SD4662771,2,27627,,,0.8356164383561644,32.3265,13.3425,0.2868360610318041,10,3cl/v2-0-0/labels/SD4662771_27627_2020-02.tif,3cl/v2-0-0/images/SD4662771_2020-02.tif.tif
CM0058322,2,21907,,,0.8356164383561644,14.4165,10.8175,0.4517178965842358,48,3cl/v2-0-0/labels/CM0058322_21907_2018-02.tif,3cl/v2-0-0/images/CM0058322_2018-02.tif.tif
NG0134780,2,20150,,,0.8356164383561644,4.7765,13.0225,0.8066113529537866,38,3cl/v2-0-0/labels/NG0134780_20150_2020-02.tif,3cl/v2-0-0/images/NG0134780_2020-02.tif.tif
BI0010922,2,12019,,,0.8356164383561644,30.2515,-2.78249999999999,0.2540817171403696,31,3cl/v2-0-0/labels/BI0010922_12019_2018-08.tif,3cl/v2-0-0/images/BI0010922_2018-08.tif.tif
NG0231781,2,32727,,,0.8356164383561644,6.5765,12.7625,0.4169857678744169,47,3cl/v2-0-0/labels/NG0231781_32727_2022-03.tif,3cl/v2-0-0/images/NG0231781_2022-03.tif.tif
NG1179406,2,9869,3.0,1.0,0.8356164383561644,13.3065,10.5175,0.7453413566894187,30,3cl/v2-0-0/labels/NG1179406_9869_2021-08.tif,3cl/v2-0-0/images/NG1179406_2021-08.tif.tif
ET1361413,2,1878,,,0.8356164383561644,38.6015,9.4075,0.0,0,3cl/v2-0-0/labels/ET1361413_1878_2022-04.tif,3cl/v2-0-0/images/ET1361413_2022-04.tif.tif
ZM2076602,2,19748,,,0.8356164383561644,26.2965,-15.8125,0.8201538742466673,15,3cl/v2-0-0/labels/ZM2076602_19748_2018-08.tif,3cl/v2-0-0/images/ZM2076602_2018-08.tif.tif
ET2459114,2,31745,,,0.8356164383561644,39.5815,7.1575,0.3382482085133104,7,3cl/v2-0-0/labels/ET2459114_31745_2020-02.tif,3cl/v2-0-0/images/ET2459114_2020-02.tif.tif
GH0344048,2,9595,3.0,1.0,0.8356164383561644,-0.403500000000005,8.2275,0.2914938927781705,26,3cl/v2-0-0/labels/GH0344048_9595_2018-02.tif,3cl/v2-0-0/images/GH0344048_2018-02.tif.tif
KE1031792,2,35934,3.0,1.0,0.8356164383561644,35.8965,0.202500000000008,1.5046816783802002,16,3cl/v2-0-0/labels/KE1031792_35934_2023-05.tif,3cl/v2-0-0/images/KE1031792_2023-05.tif.tif
ET1598766,2,29464,,,0.8356164383561644,38.9165,8.8025,0.6061397037644198,18,3cl/v2-0-0/labels/ET1598766_29464_2019-02.tif,3cl/v2-0-0/images/ET1598766_2019-02.tif.tif
CI0154226,2,21867,,,0.8356164383561644,-3.1585,9.4025,0.833647365047011,7,3cl/v2-0-0/labels/CI0154226_21867_2018-02.tif,3cl/v2-0-0/images/CI0154226_2018-02.tif.tif
SD4045022,2,3358,,,0.8356164383561644,30.7565,14.4325,3.478882226207402,9,3cl/v2-0-0/labels/SD4045022_3358_2021-08.tif,3cl/v2-0-0/images/SD4045022_2021-08.tif.tif
BF0315684,2,30501,,,0.8356164383561644,-1.1785,12.7225,0.4547371098503296,12,3cl/v2-0-0/labels/BF0315684_30501_2023-04.tif,3cl/v2-0-0/images/BF0315684_2023-04.tif.tif
KE1868304,2,10701,3.0,1.0,0.8356164383561644,39.2265,-3.95249999999999,0.9605412845289518,14,3cl/v2-0-0/labels/KE1868304_10701_2021-05.tif,3cl/v2-0-0/images/KE1868304_2021-05.tif.tif
NG2088410,2,37141,4.0,1.0,0.8356164383561644,8.5265,8.2025,0.0,0,3cl/v2-0-0/labels/NG2088410_37141_2019-02.tif,3cl/v2-0-0/images/NG2088410_2019-02.tif.tif
ZM2413565,2,13680,,,0.8356164383561644,26.7215,-17.1575,0.2991727441158145,2,3cl/v2-0-0/labels/ZM2413565_13680_2021-06.tif,3cl/v2-0-0/images/ZM2413565_2021-06.tif.tif
MZ1898631,2,11968,,,0.8356164383561644,33.0315,-19.2325,1.95019845797679,7,3cl/v2-0-0/labels/MZ1898631_11968_2021-09.tif,3cl/v2-0-0/images/MZ1898631_2021-09.tif.tif
ET2461570,2,22413,,,0.8356164383561644,38.8465,7.1525,0.0,0,3cl/v2-0-0/labels/ET2461570_22413_2018-02.tif,3cl/v2-0-0/images/ET2461570_2018-02.tif.tif
ML3300523,2,30958,,,0.8356164383561644,-8.0935,14.4175,1.1056640213801523,4,3cl/v2-0-0/labels/ML3300523_30958_2023-04.tif,3cl/v2-0-0/images/ML3300523_2023-04.tif.tif
ET2201071,2,27097,,,0.8356164383561644,38.0365,7.6375,0.3164247572797538,46,3cl/v2-0-0/labels/ET2201071_27097_2020-07.tif,3cl/v2-0-0/images/ET2201071_2020-07.tif.tif
