name,Class,Rscore,label,image,usage
BF0745492,2,0.8303108808290155,3cl/v2-0-0/labels/BF0745492_6168_2019-02.tif,3cl/v2-0-0/images/BF0745492_2019-02.tif,train
ML3606395,2,0.8117408906882592,3cl/v2-0-0/labels/ML3606395_9655_2018-02.tif,3cl/v2-0-0/images/ML3606395_2018-02.tif,train
ET0727882,2,0.7282051282051282,3cl/v2-0-0/labels/ET0727882_8400_2017-02.tif,3cl/v2-0-0/images/ET0727882_2017-02.tif,train
AO3806248,2,0.8117408906882592,3cl/v2-0-0/labels/AO3806248_29247_2019-08.tif,3cl/v2-0-0/images/AO3806248_2019-08.tif,train
NG1981577,1b,0.6666666666666666,3cl/v2-0-0/labels/NG1981577_101523_2022-04.tif,3cl/v2-0-0/images/NG1981577_2022-04.tif,train
ML4140125,2,0.8303108808290155,3cl/v2-0-0/labels/ML4140125_23006_2019-02.tif,3cl/v2-0-0/images/ML4140125_2019-02.tif,train
ET1446804,2,0.8303108808290155,3cl/v2-0-0/labels/ET1446804_15959_2022-03.tif,3cl/v2-0-0/images/ET1446804_2022-03.tif,train
ET1406949,2,0.8303108808290155,3cl/v2-0-0/labels/ET1406949_9530_2019-02.tif,3cl/v2-0-0/images/ET1406949_2019-02.tif,train
ZA2495023,2,0.7239819004524887,3cl/v2-0-0/labels/ZA2495023_29311_2023-10.tif,3cl/v2-0-0/images/ZA2495023_2023-10.tif,train
ML3651958,2,0.7970297029702971,3cl/v2-0-0/labels/ML3651958_15118_2017-02.tif,3cl/v2-0-0/images/ML3651958_2017-02.tif,train
ET1032383,2,0.8043478260869565,3cl/v2-0-0/labels/ET1032383_14965_2017-02.tif,3cl/v2-0-0/images/ET1032383_2017-02.tif,train
ET1681856,2,0.7282051282051282,3cl/v2-0-0/labels/ET1681856_35145_2023-05.tif,3cl/v2-0-0/images/ET1681856_2023-05.tif,train
NE3868680,2,0.8303108808290155,3cl/v2-0-0/labels/NE3868680_10836_2020-12.tif,3cl/v2-0-0/images/NE3868680_2020-12.tif,train
ET0904900,2,0.8356164383561644,3cl/v2-0-0/labels/ET0904900_12851_2017-02.tif,3cl/v2-0-0/images/ET0904900_2017-02.tif,train
NG0690516,2,0.706386292834891,3cl/v2-0-0/labels/NG0690516_27435_2017-02.tif,3cl/v2-0-0/images/NG0690516_2017-02.tif,train
KE1360749,2,0.7970297029702971,3cl/v2-0-0/labels/KE1360749_33912_2023-10.tif,3cl/v2-0-0/images/KE1360749_2023-10.tif,train
SD3756124,1a,0.7893738140417458,3cl/v2-0-0/labels/SD3756124_100397_2019-08.tif,3cl/v2-0-0/images/SD3756124_2019-08.tif,train
ZA0707121,2,0.7282051282051282,3cl/v2-0-0/labels/ZA0707121_27930_2018-08.tif,3cl/v2-0-0/images/ZA0707121_2018-08.tif,train
NG0678314,2,0.8117408906882592,3cl/v2-0-0/labels/NG0678314_23898_2022-08.tif,3cl/v2-0-0/images/NG0678314_2022-08.tif,train
ZW0068079,2,0.7687224669603524,3cl/v2-0-0/labels/ZW0068079_3275_2018-08.tif,3cl/v2-0-0/images/ZW0068079_2018-08.tif,train
KE0959894,2,0.825,3cl/v2-0-0/labels/KE0959894_5327_2020-02.tif,3cl/v2-0-0/images/KE0959894_2020-02.tif,train
TZ1588045,2,0.706386292834891,3cl/v2-0-0/labels/TZ1588045_30941_2023-09.tif,3cl/v2-0-0/images/TZ1588045_2023-09.tif,train
SD4088353,2,0.7282051282051282,3cl/v2-0-0/labels/SD4088353_24619_2018-02.tif,3cl/v2-0-0/images/SD4088353_2018-02.tif,train
ML3729933,2,0.825,3cl/v2-0-0/labels/ML3729933_19059_2017-02.tif,3cl/v2-0-0/images/ML3729933_2017-02.tif,train
NG1767057,2,0.7687224669603524,3cl/v2-0-0/labels/NG1767057_30566_2020-02.tif,3cl/v2-0-0/images/NG1767057_2020-02.tif,train
AO3179865,2,0.8043478260869565,3cl/v2-0-0/labels/AO3179865_39208_2021-10.tif,3cl/v2-0-0/images/AO3179865_2021-10.tif,train
ZW0226937,2,0.7282051282051282,3cl/v2-0-0/labels/ZW0226937_14730_2018-08.tif,3cl/v2-0-0/images/ZW0226937_2018-08.tif,train
NG2002653,2,0.8117408906882592,3cl/v2-0-0/labels/NG2002653_3075_2021-04.tif,3cl/v2-0-0/images/NG2002653_2021-04.tif,train
TZ0700404,2,0.8303108808290155,3cl/v2-0-0/labels/TZ0700404_32754_2019-08.tif,3cl/v2-0-0/images/TZ0700404_2019-08.tif,train
TZ1513566,2,0.7687224669603524,3cl/v2-0-0/labels/TZ1513566_10213_2020-09.tif,3cl/v2-0-0/images/TZ1513566_2020-09.tif,train
SD5267236,2,0.7687224669603524,3cl/v2-0-0/labels/SD5267236_7852_2017-02.tif,3cl/v2-0-0/images/SD5267236_2017-02.tif,train
GH0702526,2,0.8303108808290155,3cl/v2-0-0/labels/GH0702526_33749_2023-12.tif,3cl/v2-0-0/images/GH0702526_2023-12.tif,train
TD4014781,2,0.7687224669603524,3cl/v2-0-0/labels/TD4014781_668_2017-02.tif,3cl/v2-0-0/images/TD4014781_2017-02.tif,train
NG0268738,2,0.8117408906882592,3cl/v2-0-0/labels/NG0268738_14200_2017-02.tif,3cl/v2-0-0/images/NG0268738_2017-02.tif,train
NG1628816,4,0.825,3cl/v2-0-0/labels/NG1628816_26872_2022-03.tif,3cl/v2-0-0/images/NG1628816_2022-03.tif,train
BF0196358,1d,0.8356164383561644,3cl/v2-0-0/labels/BF0196358_39213_2018-02.tif,3cl/v2-0-0/images/BF0196358_2018-02.tif,train
CD2667388,2,0.6941747572815534,3cl/v2-0-0/labels/CD2667388_21621_2020-10.tif,3cl/v2-0-0/images/CD2667388_2020-10.tif,train
BJ0043446,2,0.8043478260869565,3cl/v2-0-0/labels/BJ0043446_28972_2020-02.tif,3cl/v2-0-0/images/BJ0043446_2020-02.tif,train
ZW1211598,2,0.706386292834891,3cl/v2-0-0/labels/ZW1211598_2741_2022-06.tif,3cl/v2-0-0/images/ZW1211598_2022-06.tif,train
ZW0385495,2,0.8356164383561644,3cl/v2-0-0/labels/ZW0385495_4997_2021-06.tif,3cl/v2-0-0/images/ZW0385495_2021-06.tif,train
SD5506882,2,0.8043478260869565,3cl/v2-0-0/labels/SD5506882_34534_2017-02.tif,3cl/v2-0-0/images/SD5506882_2017-02.tif,train
SN0293299,2,0.706386292834891,3cl/v2-0-0/labels/SN0293299_6862_2022-02.tif,3cl/v2-0-0/images/SN0293299_2022-02.tif,train
UG0769910,2,0.8043478260869565,3cl/v2-0-0/labels/UG0769910_34900_2020-11.tif,3cl/v2-0-0/images/UG0769910_2020-11.tif,train
ET1473752,2,0.8303108808290155,3cl/v2-0-0/labels/ET1473752_22270_2022-05.tif,3cl/v2-0-0/images/ET1473752_2022-05.tif,train
CI0057776,1b,0.6666666666666666,3cl/v2-0-0/labels/CI0057776_102065_2018-02.tif,3cl/v2-0-0/images/CI0057776_2018-02.tif,train
MZ0455255,4,0.8043478260869565,3cl/v2-0-0/labels/MZ0455255_24287_2022-09.tif,3cl/v2-0-0/images/MZ0455255_2022-09.tif,train
TZ1363039,2,0.8356164383561644,3cl/v2-0-0/labels/TZ1363039_18502_2018-08.tif,3cl/v2-0-0/images/TZ1363039_2018-08.tif,train
NE3949968,2,0.8043478260869565,3cl/v2-0-0/labels/NE3949968_30979_2023-04.tif,3cl/v2-0-0/images/NE3949968_2023-04.tif,train
ZM1047947,2,0.706386292834891,3cl/v2-0-0/labels/ZM1047947_14689_2018-08.tif,3cl/v2-0-0/images/ZM1047947_2018-08.tif,train
ZW0833272,1d,0.825,3cl/v2-0-0/labels/ZW0833272_41143_2020-07.tif,3cl/v2-0-0/images/ZW0833272_2020-07.tif,train
KE1630767,2,0.8303108808290155,3cl/v2-0-0/labels/KE1630767_27194_2023-05.tif,3cl/v2-0-0/images/KE1630767_2023-05.tif,train
ET1537176,2,0.7282051282051282,3cl/v2-0-0/labels/ET1537176_1899_2022-04.tif,3cl/v2-0-0/images/ET1537176_2022-04.tif,train
TZ2539148,2,0.7282051282051282,3cl/v2-0-0/labels/TZ2539148_26483_2017-08.tif,3cl/v2-0-0/images/TZ2539148_2017-08.tif,train
NA0196097,2,0.7970297029702971,3cl/v2-0-0/labels/NA0196097_36783_2023-01.tif,3cl/v2-0-0/images/NA0196097_2023-01.tif,train
CD0882197,2,0.8707482993197279,3cl/v2-0-0/labels/CD0882197_6212_2019-02.tif,3cl/v2-0-0/images/CD0882197_2019-02.tif,train
NG2426748,2,0.6941747572815534,3cl/v2-0-0/labels/NG2426748_9958_2020-02.tif,3cl/v2-0-0/images/NG2426748_2020-02.tif,train
NE3372161,2,0.706386292834891,3cl/v2-0-0/labels/NE3372161_19147_2020-07.tif,3cl/v2-0-0/images/NE3372161_2020-07.tif,train
NE3338012,2,0.706386292834891,3cl/v2-0-0/labels/NE3338012_5460_2022-12.tif,3cl/v2-0-0/images/NE3338012_2022-12.tif,train
ZA0996375,2,0.8117408906882592,3cl/v2-0-0/labels/ZA0996375_8094_2018-08.tif,3cl/v2-0-0/images/ZA0996375_2018-08.tif,train
MZ0940574,2,0.7687224669603524,3cl/v2-0-0/labels/MZ0940574_23201_2020-09.tif,3cl/v2-0-0/images/MZ0940574_2020-09.tif,train
SD4028785,2,0.706386292834891,3cl/v2-0-0/labels/SD4028785_24610_2020-02.tif,3cl/v2-0-0/images/SD4028785_2020-02.tif,train
SN0295338,2,0.7282051282051282,3cl/v2-0-0/labels/SN0295338_37943_2022-02.tif,3cl/v2-0-0/images/SN0295338_2022-02.tif,train
TZ0779797,2,0.825,3cl/v2-0-0/labels/TZ0779797_4818_2020-10.tif,3cl/v2-0-0/images/TZ0779797_2020-10.tif,train
ET1772684,2,0.8043478260869565,3cl/v2-0-0/labels/ET1772684_12889_2019-02.tif,3cl/v2-0-0/images/ET1772684_2019-02.tif,train
ET1341072,2,0.7282051282051282,3cl/v2-0-0/labels/ET1341072_17909_2020-02.tif,3cl/v2-0-0/images/ET1341072_2020-02.tif,train
ZA0943609,2,0.8043478260869565,3cl/v2-0-0/labels/ZA0943609_16685_2021-06.tif,3cl/v2-0-0/images/ZA0943609_2021-06.tif,train
SD4975309,1a,0.7893738140417458,3cl/v2-0-0/labels/SD4975309_100429_2017-02.tif,3cl/v2-0-0/images/SD4975309_2017-02.tif,train
CI0054181,2,0.7687224669603524,3cl/v2-0-0/labels/CI0054181_4034_2020-02.tif,3cl/v2-0-0/images/CI0054181_2020-02.tif,train
ZA1468935,2,0.825,3cl/v2-0-0/labels/ZA1468935_35440_2022-06.tif,3cl/v2-0-0/images/ZA1468935_2022-06.tif,train
NA0294018,2,0.6941747572815534,3cl/v2-0-0/labels/NA0294018_2159_2017-08.tif,3cl/v2-0-0/images/NA0294018_2017-08.tif,train
TZ1426648,2,0.8303108808290155,3cl/v2-0-0/labels/TZ1426648_20470_2017-08.tif,3cl/v2-0-0/images/TZ1426648_2017-08.tif,train
ZW0093280,2,0.7687224669603524,3cl/v2-0-0/labels/ZW0093280_3278_2020-09.tif,3cl/v2-0-0/images/ZW0093280_2020-09.tif,train
ET0033440,2,0.7687224669603524,3cl/v2-0-0/labels/ET0033440_29182_2021-08.tif,3cl/v2-0-0/images/ET0033440_2021-08.tif,train
TZ1196835,2,0.8356164383561644,3cl/v2-0-0/labels/TZ1196835_5894_2017-02.tif,3cl/v2-0-0/images/TZ1196835_2017-02.tif,train
SD5101566,2,0.8303108808290155,3cl/v2-0-0/labels/SD5101566_2333_2021-03.tif,3cl/v2-0-0/images/SD5101566_2021-03.tif,train
SD4891145,2,0.7239819004524887,3cl/v2-0-0/labels/SD4891145_14404_2017-02.tif,3cl/v2-0-0/images/SD4891145_2017-02.tif,train
TZ0646956,2,0.706386292834891,3cl/v2-0-0/labels/TZ0646956_25528_2017-08.tif,3cl/v2-0-0/images/TZ0646956_2017-08.tif,train
NE3819457,2,0.8117408906882592,3cl/v2-0-0/labels/NE3819457_5475_2017-08.tif,3cl/v2-0-0/images/NE3819457_2017-08.tif,train
TZ2378459,2,0.8117408906882592,3cl/v2-0-0/labels/TZ2378459_8040_2019-08.tif,3cl/v2-0-0/images/TZ2378459_2019-08.tif,train
SD5590769,1d,0.825,3cl/v2-0-0/labels/SD5590769_41099_2022-03.tif,3cl/v2-0-0/images/SD5590769_2022-03.tif,train
ZM2454710,2,0.7282051282051282,3cl/v2-0-0/labels/ZM2454710_28150_2023-06.tif,3cl/v2-0-0/images/ZM2454710_2023-06.tif,train
ZM2061067,2,0.7282051282051282,3cl/v2-0-0/labels/ZM2061067_3269_2022-06.tif,3cl/v2-0-0/images/ZM2061067_2022-06.tif,train
ET2880003,1a,0.7893738140417458,3cl/v2-0-0/labels/ET2880003_100350_2019-02.tif,3cl/v2-0-0/images/ET2880003_2019-02.tif,train
SD5869962,2,0.706386292834891,3cl/v2-0-0/labels/SD5869962_25016_2021-08.tif,3cl/v2-0-0/images/SD5869962_2021-08.tif,train
ZW0125643,2,0.8356164383561644,3cl/v2-0-0/labels/ZW0125643_19762_2021-09.tif,3cl/v2-0-0/images/ZW0125643_2021-09.tif,train
GH0589100,2,0.825,3cl/v2-0-0/labels/GH0589100_29816_2022-08.tif,3cl/v2-0-0/images/GH0589100_2022-08.tif,train
NG0698085,2,0.8043478260869565,3cl/v2-0-0/labels/NG0698085_20847_2018-08.tif,3cl/v2-0-0/images/NG0698085_2018-08.tif,train
TD4021881,2,0.7687224669603524,3cl/v2-0-0/labels/TD4021881_31336_2023-03.tif,3cl/v2-0-0/images/TD4021881_2023-03.tif,train
ZA1473999,1a,0.7893738140417458,3cl/v2-0-0/labels/ZA1473999_100554_2018-08.tif,3cl/v2-0-0/images/ZA1473999_2018-08.tif,train
TZ2497514,2,0.8043478260869565,3cl/v2-0-0/labels/TZ2497514_31801_2023-10.tif,3cl/v2-0-0/images/TZ2497514_2023-10.tif,train
RW0007248,2,0.7282051282051282,3cl/v2-0-0/labels/RW0007248_34235_2017-08.tif,3cl/v2-0-0/images/RW0007248_2017-08.tif,train
NG1519519,2,0.706386292834891,3cl/v2-0-0/labels/NG1519519_30243_2023-04.tif,3cl/v2-0-0/images/NG1519519_2023-04.tif,train
ZW0326880,1b,0.7893738140417458,3cl/v2-0-0/labels/ZW0326880_101207_2020-07.tif,3cl/v2-0-0/images/ZW0326880_2020-07.tif,train
MZ1231165,2,0.7970297029702971,3cl/v2-0-0/labels/MZ1231165_23239_2021-09.tif,3cl/v2-0-0/images/MZ1231165_2021-09.tif,train
NG0160974,2,0.8117408906882592,3cl/v2-0-0/labels/NG0160974_30314_2022-04.tif,3cl/v2-0-0/images/NG0160974_2022-04.tif,train
CD2523609,2,0.8707482993197279,3cl/v2-0-0/labels/CD2523609_33787_2018-08.tif,3cl/v2-0-0/images/CD2523609_2018-08.tif,train
ET3094967,2,0.825,3cl/v2-0-0/labels/ET3094967_22462_2021-04.tif,3cl/v2-0-0/images/ET3094967_2021-04.tif,train
CM0048277,2,0.825,3cl/v2-0-0/labels/CM0048277_21904_2022-08.tif,3cl/v2-0-0/images/CM0048277_2022-08.tif,train
NG1174156,2,0.7239819004524887,3cl/v2-0-0/labels/NG1174156_18238_2019-02.tif,3cl/v2-0-0/images/NG1174156_2019-02.tif,train
ET1775204,2,0.7282051282051282,3cl/v2-0-0/labels/ET1775204_6340_2022-04.tif,3cl/v2-0-0/images/ET1775204_2022-04.tif,train
SD3677497,4,0.825,3cl/v2-0-0/labels/SD3677497_27905_2018-02.tif,3cl/v2-0-0/images/SD3677497_2018-02.tif,train
BF0663096,2,0.8707482993197279,3cl/v2-0-0/labels/BF0663096_38563_2019-02.tif,3cl/v2-0-0/images/BF0663096_2019-02.tif,train
GH0653159,2,0.8707482993197279,3cl/v2-0-0/labels/GH0653159_6394_2020-12.tif,3cl/v2-0-0/images/GH0653159_2020-12.tif,train
TD4262865,2,0.6941747572815534,3cl/v2-0-0/labels/TD4262865_17509_2017-08.tif,3cl/v2-0-0/images/TD4262865_2017-08.tif,train
CD4627614,2,0.8303108808290155,3cl/v2-0-0/labels/CD4627614_28198_2020-10.tif,3cl/v2-0-0/images/CD4627614_2020-10.tif,train
NG2247714,2,0.8356164383561644,3cl/v2-0-0/labels/NG2247714_31208_2019-02.tif,3cl/v2-0-0/images/NG2247714_2019-02.tif,train
NG1062161,4,0.8303108808290155,3cl/v2-0-0/labels/NG1062161_26380_2017-02.tif,3cl/v2-0-0/images/NG1062161_2017-02.tif,train
NE3432919,2,0.7687224669603524,3cl/v2-0-0/labels/NE3432919_11983_2021-12.tif,3cl/v2-0-0/images/NE3432919_2021-12.tif,train
BF0786589,2,0.7282051282051282,3cl/v2-0-0/labels/BF0786589_28371_2017-02.tif,3cl/v2-0-0/images/BF0786589_2017-02.tif,train
SD4941191,2,0.8356164383561644,3cl/v2-0-0/labels/SD4941191_37050_2023-03.tif,3cl/v2-0-0/images/SD4941191_2023-03.tif,train
UG0111430,2,0.7687224669603524,3cl/v2-0-0/labels/UG0111430_2557_2017-02.tif,3cl/v2-0-0/images/UG0111430_2017-02.tif,train
GH0172451,2,0.8043478260869565,3cl/v2-0-0/labels/GH0172451_13973_2021-04.tif,3cl/v2-0-0/images/GH0172451_2021-04.tif,train
ZA0532269,2,0.7970297029702971,3cl/v2-0-0/labels/ZA0532269_11330_2017-08.tif,3cl/v2-0-0/images/ZA0532269_2017-08.tif,train
TZ2118897,2,0.706386292834891,3cl/v2-0-0/labels/TZ2118897_14603_2021-10.tif,3cl/v2-0-0/images/TZ2118897_2021-10.tif,train
TZ0510104,2,0.8356164383561644,3cl/v2-0-0/labels/TZ0510104_25494_2017-08.tif,3cl/v2-0-0/images/TZ0510104_2017-08.tif,train
NG1337836,2,0.8303108808290155,3cl/v2-0-0/labels/NG1337836_613_2017-02.tif,3cl/v2-0-0/images/NG1337836_2017-02.tif,train
NG1701865,2,0.7282051282051282,3cl/v2-0-0/labels/NG1701865_24289_2018-08.tif,3cl/v2-0-0/images/NG1701865_2018-08.tif,train
TZ0936867,2,0.8303108808290155,3cl/v2-0-0/labels/TZ0936867_7997_2017-08.tif,3cl/v2-0-0/images/TZ0936867_2017-08.tif,train
MW0185607,2,0.706386292834891,3cl/v2-0-0/labels/MW0185607_30297_2023-09.tif,3cl/v2-0-0/images/MW0185607_2023-09.tif,train
CD0841936,2,0.8303108808290155,3cl/v2-0-0/labels/CD0841936_33720_2019-02.tif,3cl/v2-0-0/images/CD0841936_2019-02.tif,train
SD3739981,2,0.7282051282051282,3cl/v2-0-0/labels/SD3739981_36999_2019-08.tif,3cl/v2-0-0/images/SD3739981_2019-08.tif,train
ML3863657,2,0.7282051282051282,3cl/v2-0-0/labels/ML3863657_1729_2022-04.tif,3cl/v2-0-0/images/ML3863657_2022-04.tif,train
MZ0816575,2,0.8117408906882592,3cl/v2-0-0/labels/MZ0816575_27306_2020-09.tif,3cl/v2-0-0/images/MZ0816575_2020-09.tif,train
ZA1683239,2,0.7687224669603524,3cl/v2-0-0/labels/ZA1683239_26285_2017-08.tif,3cl/v2-0-0/images/ZA1683239_2017-08.tif,train
NG1793200,2,0.825,3cl/v2-0-0/labels/NG1793200_4508_2022-04.tif,3cl/v2-0-0/images/NG1793200_2022-04.tif,train
ZM1189995,2,0.8707482993197279,3cl/v2-0-0/labels/ZM1189995_15708_2021-06.tif,3cl/v2-0-0/images/ZM1189995_2021-06.tif,train
ZM0004876,1b,0.7893738140417458,3cl/v2-0-0/labels/ZM0004876_101196_2017-08.tif,3cl/v2-0-0/images/ZM0004876_2017-08.tif,train
NE3944381,2,0.8303108808290155,3cl/v2-0-0/labels/NE3944381_2305_2018-02.tif,3cl/v2-0-0/images/NE3944381_2018-02.tif,train
TZ1488950,2,0.7687224669603524,3cl/v2-0-0/labels/TZ1488950_33168_2023-09.tif,3cl/v2-0-0/images/TZ1488950_2023-09.tif,train
NG0044057,2,0.825,3cl/v2-0-0/labels/NG0044057_1939_2017-08.tif,3cl/v2-0-0/images/NG0044057_2017-08.tif,train
NG1337374,2,0.8043478260869565,3cl/v2-0-0/labels/NG1337374_12133_2020-02.tif,3cl/v2-0-0/images/NG1337374_2020-02.tif,train
CD6429363,4,0.8043478260869565,3cl/v2-0-0/labels/CD6429363_20121_2022-11.tif,3cl/v2-0-0/images/CD6429363_2022-11.tif,train
SD5290916,2,0.7282051282051282,3cl/v2-0-0/labels/SD5290916_16469_2022-08.tif,3cl/v2-0-0/images/SD5290916_2022-08.tif,train
TD4091314,2,0.8117408906882592,3cl/v2-0-0/labels/TD4091314_2479_2019-02.tif,3cl/v2-0-0/images/TD4091314_2019-02.tif,train
TD2829459,2,0.8117408906882592,3cl/v2-0-0/labels/TD2829459_2283_2022-04.tif,3cl/v2-0-0/images/TD2829459_2022-04.tif,train
KE1248065,2,0.7282051282051282,3cl/v2-0-0/labels/KE1248065_6420_2021-07.tif,3cl/v2-0-0/images/KE1248065_2021-07.tif,train
TZ1067957,2,0.8117408906882592,3cl/v2-0-0/labels/TZ1067957_19585_2018-08.tif,3cl/v2-0-0/images/TZ1067957_2018-08.tif,train
UG0060319,2,0.8043478260869565,3cl/v2-0-0/labels/UG0060319_19650_2019-02.tif,3cl/v2-0-0/images/UG0060319_2019-02.tif,train
ET1528712,1a,0.7893738140417458,3cl/v2-0-0/labels/ET1528712_100325_2021-05.tif,3cl/v2-0-0/images/ET1528712_2021-05.tif,train
NG0478378,2,0.7282051282051282,3cl/v2-0-0/labels/NG0478378_1752_2021-08.tif,3cl/v2-0-0/images/NG0478378_2021-08.tif,train
BI0061942,2,0.825,3cl/v2-0-0/labels/BI0061942_6181_2020-11.tif,3cl/v2-0-0/images/BI0061942_2020-11.tif,train
SN0535060,2,0.7282051282051282,3cl/v2-0-0/labels/SN0535060_7911_2017-02.tif,3cl/v2-0-0/images/SN0535060_2017-02.tif,train
ET3612606,2,0.8356164383561644,3cl/v2-0-0/labels/ET3612606_22484_2020-02.tif,3cl/v2-0-0/images/ET3612606_2020-02.tif,train
SN0189170,2,0.706386292834891,3cl/v2-0-0/labels/SN0189170_5765_2017-02.tif,3cl/v2-0-0/images/SN0189170_2017-02.tif,train
NG1909998,2,0.706386292834891,3cl/v2-0-0/labels/NG1909998_12181_2021-03.tif,3cl/v2-0-0/images/NG1909998_2021-03.tif,train
BJ0341139,2,0.8356164383561644,3cl/v2-0-0/labels/BJ0341139_5114_2020-02.tif,3cl/v2-0-0/images/BJ0341139_2020-02.tif,train
ZW0363371,2,0.8356164383561644,3cl/v2-0-0/labels/ZW0363371_35792_2019-08.tif,3cl/v2-0-0/images/ZW0363371_2019-08.tif,train
NG1272620,2,0.7282051282051282,3cl/v2-0-0/labels/NG1272620_38046_2021-04.tif,3cl/v2-0-0/images/NG1272620_2021-04.tif,train
ET1787697,2,0.7687224669603524,3cl/v2-0-0/labels/ET1787697_10606_2022-04.tif,3cl/v2-0-0/images/ET1787697_2022-04.tif,train
NG2783348,2,0.6941747572815534,3cl/v2-0-0/labels/NG2783348_16381_2018-02.tif,3cl/v2-0-0/images/NG2783348_2018-02.tif,train
NE3936785,2,0.8356164383561644,3cl/v2-0-0/labels/NE3936785_30659_2018-02.tif,3cl/v2-0-0/images/NE3936785_2018-02.tif,train
GH0234379,2,0.7282051282051282,3cl/v2-0-0/labels/GH0234379_5309_2019-02.tif,3cl/v2-0-0/images/GH0234379_2019-02.tif,train
NG0398490,2,0.8043478260869565,3cl/v2-0-0/labels/NG0398490_16225_2020-02.tif,3cl/v2-0-0/images/NG0398490_2020-02.tif,train
ER0289066,2,0.8303108808290155,3cl/v2-0-0/labels/ER0289066_10536_2019-08.tif,3cl/v2-0-0/images/ER0289066_2019-08.tif,train
ZW1112002,2,0.7970297029702971,3cl/v2-0-0/labels/ZW1112002_36393_2023-09.tif,3cl/v2-0-0/images/ZW1112002_2023-09.tif,train
TZ0394371,2,0.8117408906882592,3cl/v2-0-0/labels/TZ0394371_12440_2020-11.tif,3cl/v2-0-0/images/TZ0394371_2020-11.tif,train
NG1434774,2,0.7282051282051282,3cl/v2-0-0/labels/NG1434774_7711_2021-04.tif,3cl/v2-0-0/images/NG1434774_2021-04.tif,train
SD6254023,2,0.8117408906882592,3cl/v2-0-0/labels/SD6254023_3845_2021-03.tif,3cl/v2-0-0/images/SD6254023_2021-03.tif,train
TZ1079919,2,0.825,3cl/v2-0-0/labels/TZ1079919_4831_2022-09.tif,3cl/v2-0-0/images/TZ1079919_2022-09.tif,train
ET0182212,2,0.7687224669603524,3cl/v2-0-0/labels/ET0182212_30001_2023-05.tif,3cl/v2-0-0/images/ET0182212_2023-05.tif,train
NG1865601,2,0.8303108808290155,3cl/v2-0-0/labels/NG1865601_8815_2017-02.tif,3cl/v2-0-0/images/NG1865601_2017-02.tif,train
SD5846946,2,0.8117408906882592,3cl/v2-0-0/labels/SD5846946_34685_2017-02.tif,3cl/v2-0-0/images/SD5846946_2017-02.tif,train
UG0155326,2,0.8117408906882592,3cl/v2-0-0/labels/UG0155326_9163_2021-04.tif,3cl/v2-0-0/images/UG0155326_2021-04.tif,train
SD4565111,2,0.825,3cl/v2-0-0/labels/SD4565111_15415_2018-02.tif,3cl/v2-0-0/images/SD4565111_2018-02.tif,train
SD4668537,2,0.8303108808290155,3cl/v2-0-0/labels/SD4668537_24764_2017-02.tif,3cl/v2-0-0/images/SD4668537_2017-02.tif,train
ML3695259,2,0.7687224669603524,3cl/v2-0-0/labels/ML3695259_23495_2022-04.tif,3cl/v2-0-0/images/ML3695259_2022-04.tif,train
TZ0088183,2,0.706386292834891,3cl/v2-0-0/labels/TZ0088183_6937_2021-11.tif,3cl/v2-0-0/images/TZ0088183_2021-11.tif,train
ML4105094,2,0.8117408906882592,3cl/v2-0-0/labels/ML4105094_1073_2019-02.tif,3cl/v2-0-0/images/ML4105094_2019-02.tif,train
AO2299053,2,0.825,3cl/v2-0-0/labels/AO2299053_21135_2020-11.tif,3cl/v2-0-0/images/AO2299053_2020-11.tif,train
NG0430276,2,0.706386292834891,3cl/v2-0-0/labels/NG0430276_23769_2017-08.tif,3cl/v2-0-0/images/NG0430276_2017-08.tif,train
TD3959433,2,0.8043478260869565,3cl/v2-0-0/labels/TD3959433_30955_2021-08.tif,3cl/v2-0-0/images/TD3959433_2021-08.tif,train
SN0104294,1d,0.8707482993197279,3cl/v2-0-0/labels/SN0104294_40902_2017-02.tif,3cl/v2-0-0/images/SN0104294_2017-02.tif,train
KE1145761,1a,0.7893738140417458,3cl/v2-0-0/labels/KE1145761_100360_2021-05.tif,3cl/v2-0-0/images/KE1145761_2021-05.tif,train
SD5612395,2,0.825,3cl/v2-0-0/labels/SD5612395_30710_2023-08.tif,3cl/v2-0-0/images/SD5612395_2023-08.tif,train
SD4631841,2,0.7282051282051282,3cl/v2-0-0/labels/SD4631841_24747_2018-02.tif,3cl/v2-0-0/images/SD4631841_2018-02.tif,train
NG0315345,2,0.8303108808290155,3cl/v2-0-0/labels/NG0315345_35594_2022-04.tif,3cl/v2-0-0/images/NG0315345_2022-04.tif,train
KE1124708,2,0.7282051282051282,3cl/v2-0-0/labels/KE1124708_29888_2023-05.tif,3cl/v2-0-0/images/KE1124708_2023-05.tif,train
TZ0659782,2,0.7687224669603524,3cl/v2-0-0/labels/TZ0659782_31130_2019-08.tif,3cl/v2-0-0/images/TZ0659782_2019-08.tif,train
TD3467431,2,0.8117408906882592,3cl/v2-0-0/labels/TD3467431_14495_2018-02.tif,3cl/v2-0-0/images/TD3467431_2018-02.tif,train
BF0700937,2,0.825,3cl/v2-0-0/labels/BF0700937_37796_2023-04.tif,3cl/v2-0-0/images/BF0700937_2023-04.tif,train
